episode,p1_wins,p2_wins,draws,avg_game_length,epsilon,loss,q_value_mean,rolling_p1_wr,rolling_p2_wr,rolling_draw_wr,rolling_game_length,rolling_loss
2056,0,1,0,13,0.05,0.0,0.86738720536232,42.0,57.99999999999999,0.0,21.14,0.0032614234555512667
2057,0,1,0,20,0.05,0.0,0.5872495596607527,42.0,57.99999999999999,0.0,20.92,0.0032614234555512667
2058,1,0,0,8,0.05,0.0,1.239348828792572,42.0,57.99999999999999,0.0,20.92,0.0032614234555512667
2059,0,1,0,14,0.05,0.0,1.0166412847382682,42.0,57.99999999999999,0.0,20.88,0.0032614234555512667
2060,1,0,0,29,0.05,0.00469715241342783,0.8820718920656613,42.0,57.99999999999999,0.0,21.3,0.0031952315662056208
2061,0,1,0,20,0.05,0.0,0.8462428390979767,42.0,57.99999999999999,0.0,21.38,0.0031952315662056208
2062,0,1,0,29,0.05,0.0,0.6286043555572115,42.0,57.99999999999999,0.0,20.94,0.0031952315662056208
2063,1,0,0,35,0.05,0.0,0.9001914732383959,42.0,57.99999999999999,0.0,21.34,0.0031952315662056208
2064,0,1,0,11,0.05,0.0,0.97964562069286,42.0,57.99999999999999,0.0,21.34,0.0031952315662056208
2065,0,1,0,10,0.05,0.02506997436285019,1.3487162325117323,40.0,60.0,0.0,20.88,0.0034778929967433213
2066,1,0,0,20,0.05,0.0,0.8778718665242196,40.0,60.0,0.0,20.84,0.0034778929967433213
2067,1,0,0,27,0.05,0.0,0.7066114051983907,42.0,57.99999999999999,0.0,20.94,0.0034778929967433213
2068,1,0,0,12,0.05,0.0,0.9413352933796969,44.0,56.00000000000001,0.0,20.6,0.0034778929967433213
2069,1,0,0,41,0.05,0.0,0.9521214962005615,46.0,54.0,0.0,21.02,0.0034778929967433213
2070,1,0,0,16,0.05,0.05375593528151512,1.0660418029874563,46.0,54.0,0.0,20.78,0.003591586099937558
2071,1,0,0,17,0.05,0.0,0.7585692470893264,46.0,54.0,0.0,20.66,0.003591586099937558
2072,1,0,0,45,0.05,0.0,0.7112347033134726,48.0,52.0,0.0,21.42,0.003591586099937558
2073,1,0,0,35,0.05,0.0,0.8563560572537509,48.0,52.0,0.0,21.38,0.003591586099937558
2074,1,0,0,8,0.05,0.0,1.1983228959143162,48.0,52.0,0.0,21.04,0.003591586099937558
2075,1,0,0,29,0.05,0.01207514014095068,0.9006884870705781,50.0,50.0,0.0,21.3,0.003718809159472585
2076,1,0,0,8,0.05,0.0,0.9620550088584423,52.0,48.0,0.0,20.88,0.003718809159472585
2077,1,0,0,13,0.05,0.0,0.6404609829187393,54.0,46.0,0.0,20.66,0.003718809159472585
2078,1,0,0,8,0.05,0.0,0.9220587275922298,56.00000000000001,44.0,0.0,20.4,0.003718809159472585
2079,0,1,0,17,0.05,0.0,0.9158248918897965,56.00000000000001,44.0,0.0,20.4,0.003718809159472585
2080,0,1,0,9,0.05,0.014010008424520493,0.7810873538255692,54.0,46.0,0.0,20.42,0.0038337282929569484
2081,1,0,0,13,0.05,0.0,0.6753884462209848,54.0,46.0,0.0,20.42,0.0038337282929569484
2082,0,1,0,31,0.05,0.0,0.7697330785208735,52.0,48.0,0.0,20.88,0.0038337282929569484
2083,1,0,0,11,0.05,0.0,1.3072917027906938,54.0,46.0,0.0,20.86,0.0038337282929569484
2084,1,0,0,23,0.05,0.0,0.7449858351187273,54.0,46.0,0.0,21.16,0.0038337282929569484
2085,0,1,0,10,0.05,0.03145327419042587,1.1447172582149505,54.0,46.0,0.0,20.84,0.0038569355104118587
2086,0,1,0,7,0.05,0.0,0.9482066461018154,52.0,48.0,0.0,20.62,0.0038569355104118587
2087,0,1,0,14,0.05,0.0,0.9039945189769452,50.0,50.0,0.0,20.2,0.0038569355104118587
2088,0,1,0,13,0.05,0.0,1.1378775857962096,48.0,52.0,0.0,19.82,0.0038569355104118587
2089,1,0,0,23,0.05,0.0,0.9350640120960417,50.0,50.0,0.0,19.6,0.0038569355104118587
2090,0,1,0,21,0.05,0.025151759386062622,0.9868249694506327,50.0,50.0,0.0,19.92,0.004257774744182825
2091,1,0,0,37,0.05,0.0,0.9168328907754686,52.0,48.0,0.0,20.42,0.004257774744182825
2092,0,1,0,15,0.05,0.0,0.7986510438578469,50.0,50.0,0.0,20.56,0.004257774744182825
2093,0,1,0,10,0.05,0.0,0.8964318454265594,50.0,50.0,0.0,20.24,0.004257774744182825
2094,1,0,0,35,0.05,0.0,0.7464302322178176,50.0,50.0,0.0,20.34,0.004257774744182825
2095,0,1,0,16,0.05,0.04852043837308884,0.9208100512623787,50.0,50.0,0.0,20.02,0.005065205097198486
2096,0,1,0,22,0.05,0.0,0.8957570564179194,48.0,52.0,0.0,19.82,0.005065205097198486
2097,0,1,0,22,0.05,0.0,0.976816923845382,48.0,52.0,0.0,20.02,0.005065205097198486
2098,1,0,0,20,0.05,0.0,0.9536424059616891,50.0,50.0,0.0,20.2,0.005065205097198486
2099,0,1,0,12,0.05,0.0,1.234578185611301,50.0,50.0,0.0,20.1,0.005065205097198486
2100,1,0,0,26,0.05,0.028915753588080406,0.9343185961246491,50.0,50.0,0.0,20.08,0.005110140144824982
2101,1,0,0,15,0.05,0.0,1.0716853221257527,50.0,50.0,0.0,20.16,0.005110140144824982
2102,1,0,0,28,0.05,0.0,0.8034090598424276,52.0,48.0,0.0,20.18,0.005110140144824982
2103,0,1,0,12,0.05,0.0,0.7830427487691244,52.0,48.0,0.0,19.7,0.005110140144824982
2104,1,0,0,26,0.05,0.0,0.9030675349327234,54.0,46.0,0.0,19.64,0.005110140144824982
2105,0,1,0,16,0.05,0.030765948817133904,0.8363442979753017,54.0,46.0,0.0,19.44,0.005488307699561119
2106,0,1,0,19,0.05,0.0,0.8845995278919444,54.0,46.0,0.0,19.56,0.005488307699561119
2107,1,0,0,23,0.05,0.0,0.6888130562646049,56.00000000000001,44.0,0.0,19.62,0.005488307699561119
2108,1,0,0,18,0.05,0.0,0.8175080964962641,56.00000000000001,44.0,0.0,19.82,0.005488307699561119
2109,1,0,0,21,0.05,0.0,0.6896743565797806,57.99999999999999,42.0,0.0,19.96,0.005488307699561119
2110,1,0,0,22,0.05,0.01934940740466118,0.9114284461194818,57.99999999999999,42.0,0.0,19.82,0.005781352799385786
2111,0,1,0,16,0.05,0.0,0.7590113162994385,57.99999999999999,42.0,0.0,19.74,0.005781352799385786
2112,0,1,0,31,0.05,0.0,0.788183323542277,57.99999999999999,42.0,0.0,19.78,0.005781352799385786
2113,1,0,0,27,0.05,0.0,0.8614324560532203,57.99999999999999,42.0,0.0,19.62,0.005781352799385786
2114,1,0,0,8,0.05,0.0,1.1307753901928663,60.0,40.0,0.0,19.56,0.005781352799385786
2115,0,1,0,20,0.05,0.007996768690645695,0.9682711864772596,60.0,40.0,0.0,19.76,0.005439888685941696
2116,0,1,0,29,0.05,0.0,0.7309138657791274,57.99999999999999,42.0,0.0,19.94,0.005439888685941696
2117,0,1,0,28,0.05,0.0,1.0917869891439165,56.00000000000001,44.0,0.0,19.96,0.005439888685941696
2118,0,1,0,11,0.05,0.0,0.9748623046008024,54.0,46.0,0.0,19.94,0.005439888685941696
2119,0,1,0,14,0.05,0.0,0.863036532487188,52.0,48.0,0.0,19.4,0.005439888685941696
2120,0,1,0,23,0.05,0.02522863633930683,1.0492710704388826,50.0,50.0,0.0,19.54,0.00486934270709753
2121,0,1,0,10,0.05,0.0,1.0763170056872897,48.0,52.0,0.0,19.4,0.00486934270709753
2122,1,0,0,8,0.05,0.0,1.1910917237401009,48.0,52.0,0.0,18.66,0.00486934270709753
2123,0,1,0,12,0.05,0.0,0.9571770429611206,46.0,54.0,0.0,18.2,0.00486934270709753
2124,0,1,0,5,0.05,0.0,1.0996838212013245,44.0,56.00000000000001,0.0,18.14,0.00486934270709753
2125,1,0,0,35,0.05,0.01011822372674942,0.7423623615142071,44.0,56.00000000000001,0.0,18.26,0.004830204378813505
2126,1,0,0,14,0.05,0.0,0.9844439285142081,44.0,56.00000000000001,0.0,18.38,0.004830204378813505
2127,0,1,0,10,0.05,0.0,1.0290794909000396,42.0,57.99999999999999,0.0,18.32,0.004830204378813505
2128,0,1,0,5,0.05,0.0,1.201053011417389,40.0,60.0,0.0,18.26,0.004830204378813505
2129,0,1,0,14,0.05,0.0,0.9524708794695991,40.0,60.0,0.0,18.2,0.004830204378813505
2130,1,0,0,24,0.05,0.012547406367957592,0.8698855042457581,42.0,57.99999999999999,0.0,18.5,0.0048009523376822474
2131,0,1,0,17,0.05,0.0,1.0351062379777431,40.0,60.0,0.0,18.58,0.0048009523376822474
2132,1,0,0,4,0.05,0.0,1.254121094942093,42.0,57.99999999999999,0.0,18.04,0.0048009523376822474
2133,1,0,0,19,0.05,0.0,0.9941317752787941,42.0,57.99999999999999,0.0,18.2,0.0048009523376822474
2134,1,0,0,16,0.05,0.0,0.8376099665959676,42.0,57.99999999999999,0.0,18.06,0.0048009523376822474
2135,0,1,0,14,0.05,0.012074960395693779,0.829128588948931,42.0,57.99999999999999,0.0,18.14,0.0044133860617876055
2136,0,1,0,5,0.05,0.0,1.2249152898788451,42.0,57.99999999999999,0.0,18.1,0.0044133860617876055
2137,0,1,0,34,0.05,0.0,0.6559442633932288,42.0,57.99999999999999,0.0,18.5,0.0044133860617876055
2138,1,0,0,16,0.05,0.0,0.9105952307581902,44.0,56.00000000000001,0.0,18.56,0.0044133860617876055
2139,0,1,0,26,0.05,0.0,0.9070437442172657,42.0,57.99999999999999,0.0,18.62,0.0044133860617876055
2140,0,1,0,5,0.05,0.011801643297076225,1.2967283129692078,42.0,57.99999999999999,0.0,18.3,0.004146383740007877
2141,1,0,0,7,0.05,0.0,1.0993908643722534,42.0,57.99999999999999,0.0,17.7,0.004146383740007877
2142,1,0,0,24,0.05,0.0,0.854076707114776,44.0,56.00000000000001,0.0,17.88,0.004146383740007877
2143,0,1,0,22,0.05,0.0,1.1714369086992173,44.0,56.00000000000001,0.0,18.12,0.004146383740007877
2144,1,0,0,40,0.05,0.0,0.6946039445496894,44.0,56.00000000000001,0.0,18.22,0.004146383740007877
2145,0,1,0,28,0.05,0.007977188564836979,0.7642857077030035,44.0,56.00000000000001,0.0,18.46,0.00333551874384284
2146,0,1,0,31,0.05,0.0,0.8877777601110524,44.0,56.00000000000001,0.0,18.64,0.00333551874384284
2147,0,1,0,18,0.05,0.0,1.1737971504529316,44.0,56.00000000000001,0.0,18.56,0.00333551874384284
2148,1,0,0,26,0.05,0.0,0.8073160201311111,44.0,56.00000000000001,0.0,18.68,0.00333551874384284
2149,0,1,0,22,0.05,0.0,0.87422814255669,44.0,56.00000000000001,0.0,18.88,0.00333551874384284
2150,1,0,0,24,0.05,0.025648053735494614,0.8854573095838228,44.0,56.00000000000001,0.0,18.84,0.0032701647467911245
2151,0,1,0,22,0.05,0.0,0.6055377581241456,42.0,57.99999999999999,0.0,18.98,0.0032701647467911245
2152,1,0,0,18,0.05,0.0,1.102597177028656,42.0,57.99999999999999,0.0,18.78,0.0032701647467911245
2153,0,1,0,16,0.05,0.0,0.8509267065674067,42.0,57.99999999999999,0.0,18.86,0.0032701647467911245
2154,0,1,0,17,0.05,0.0,0.667707335948944,40.0,60.0,0.0,18.68,0.0032701647467911245
2155,1,0,0,24,0.05,0.013755019754171371,0.8999970684880796,42.0,57.99999999999999,0.0,18.84,0.002929946165531874
2156,1,0,0,16,0.05,0.0,0.92942600051562,44.0,56.00000000000001,0.0,18.78,0.002929946165531874
2157,1,0,0,39,0.05,0.0,0.747119771109687,44.0,56.00000000000001,0.0,19.1,0.002929946165531874
2158,1,0,0,18,0.05,0.0,0.9613952093264636,44.0,56.00000000000001,0.0,19.1,0.002929946165531874
2159,1,0,0,13,0.05,0.0,0.7871596927826221,44.0,56.00000000000001,0.0,18.94,0.002929946165531874
2160,0,1,0,5,0.05,0.006660185754299164,1.1991109609603883,42.0,57.99999999999999,0.0,18.6,0.002676161732524633
2161,0,1,0,20,0.05,0.0,0.8088896494162711,42.0,57.99999999999999,0.0,18.68,0.002676161732524633
2162,1,0,0,8,0.05,0.0,1.132311124354601,44.0,56.00000000000001,0.0,18.22,0.002676161732524633
2163,1,0,0,13,0.05,0.0,0.9110123881926904,44.0,56.00000000000001,0.0,17.94,0.002676161732524633
2164,0,1,0,31,0.05,0.0,0.6334335434025732,42.0,57.99999999999999,0.0,18.4,0.002676161732524633
2165,0,1,0,16,0.05,0.03169472515583038,0.8591870526472728,42.0,57.99999999999999,0.0,18.32,0.003150120861828327
2166,1,0,0,8,0.05,0.0,1.0303497780114412,44.0,56.00000000000001,0.0,17.9,0.003150120861828327
2167,0,1,0,31,0.05,0.0,0.8959201348238978,44.0,56.00000000000001,0.0,17.96,0.003150120861828327
2168,0,1,0,21,0.05,0.0,0.9916841983795166,44.0,56.00000000000001,0.0,18.16,0.003150120861828327
2169,0,1,0,10,0.05,0.0,1.1188463509082793,44.0,56.00000000000001,0.0,18.08,0.003150120861828327
2170,1,0,0,34,0.05,0.009723261930048466,1.1992467968694625,46.0,54.0,0.0,18.3,0.00284001337364316
2171,1,0,0,37,0.05,0.0,0.9050621580746439,48.0,52.0,0.0,18.84,0.00284001337364316
2172,1,0,0,20,0.05,0.0,1.0188810735940934,48.0,52.0,0.0,19.08,0.00284001337364316
2173,1,0,0,19,0.05,0.0,0.9190263175650647,50.0,50.0,0.0,19.22,0.00284001337364316
2174,1,0,0,38,0.05,0.0,1.0216574719973972,52.0,48.0,0.0,19.88,0.00284001337364316
2175,0,1,0,12,0.05,0.006777157075703144,1.1566615971651943,50.0,50.0,0.0,19.42,0.002773192040622234
2176,1,0,0,26,0.05,0.0,0.7386988317966461,50.0,50.0,0.0,19.66,0.002773192040622234
2177,0,1,0,30,0.05,0.0,0.7465511794601168,50.0,50.0,0.0,20.06,0.002773192040622234
2178,1,0,0,8,0.05,0.0,1.174556050981794,52.0,48.0,0.0,20.12,0.002773192040622234
2179,0,1,0,18,0.05,0.0,0.9124374529894661,52.0,48.0,0.0,20.2,0.002773192040622234
2180,1,0,0,8,0.05,0.010620600543916225,1.285529715674264,52.0,48.0,0.0,19.88,0.002734655924141407
2181,1,0,0,7,0.05,0.0,1.13617171560015,54.0,46.0,0.0,19.68,0.002734655924141407
2182,1,0,0,16,0.05,0.0,0.9280381081625819,54.0,46.0,0.0,19.92,0.002734655924141407
2183,0,1,0,32,0.05,0.0,0.8686577565968037,52.0,48.0,0.0,20.18,0.002734655924141407
2184,1,0,0,21,0.05,0.0,0.7624772276197161,52.0,48.0,0.0,20.28,0.002734655924141407
2185,0,1,0,12,0.05,0.007695229724049568,1.1641114175319671,52.0,48.0,0.0,20.24,0.0026470613107085227
2186,0,1,0,7,0.05,0.0,1.236540002482278,52.0,48.0,0.0,20.28,0.0026470613107085227
2187,1,0,0,35,0.05,0.0,0.8574641048908234,54.0,46.0,0.0,20.3,0.0026470613107085227
2188,1,0,0,12,0.05,0.0,1.0200367786667563,54.0,46.0,0.0,20.22,0.0026470613107085227
2189,0,1,0,32,0.05,0.0,0.8059099651873112,54.0,46.0,0.0,20.34,0.0026470613107085227
2190,1,0,0,46,0.05,0.028581250458955765,0.7381746199395921,56.00000000000001,44.0,0.0,21.16,0.0029826534539461134
2191,0,1,0,10,0.05,0.0,1.1822752356529236,54.0,46.0,0.0,21.22,0.0029826534539461134
2192,1,0,0,22,0.05,0.0,0.9772781701315016,54.0,46.0,0.0,21.18,0.0029826534539461134
2193,0,1,0,36,0.05,0.0,0.8568255883805892,54.0,46.0,0.0,21.46,0.0029826534539461134
2194,0,1,0,19,0.05,0.0,1.0414898892243702,52.0,48.0,0.0,21.04,0.0029826534539461134
2195,1,0,0,45,0.05,0.007033204659819603,0.8316863097927787,54.0,46.0,0.0,21.38,0.002963773775845766
2196,1,0,0,8,0.05,0.0,0.9909838829189539,56.00000000000001,44.0,0.0,20.92,0.002963773775845766
2197,0,1,0,18,0.05,0.0,0.7764435427056419,56.00000000000001,44.0,0.0,20.92,0.002963773775845766
2198,0,1,0,16,0.05,0.0,0.9123010357220968,54.0,46.0,0.0,20.72,0.002963773775845766
2199,0,1,0,18,0.05,0.0,1.0264794416725636,54.0,46.0,0.0,20.64,0.002963773775845766
2200,1,0,0,27,0.05,0.01646905392408371,0.6609073634500857,54.0,46.0,0.0,20.7,0.002780193779617548
2201,0,1,0,14,0.05,0.0,0.6482926820005689,54.0,46.0,0.0,20.54,0.002780193779617548
2202,1,0,0,18,0.05,0.0,0.8776258509606123,54.0,46.0,0.0,20.54,0.002780193779617548
2203,0,1,0,20,0.05,0.0,0.6390614478211654,54.0,46.0,0.0,20.62,0.002780193779617548
2204,0,1,0,21,0.05,0.0,0.8916893130854556,54.0,46.0,0.0,20.7,0.002780193779617548
2205,0,1,0,20,0.05,0.023494387045502663,0.671811536738747,52.0,48.0,0.0,20.62,0.002974981125444174
2206,1,0,0,24,0.05,0.0,0.7918591880136066,52.0,48.0,0.0,20.78,0.002974981125444174
2207,0,1,0,18,0.05,0.0,0.9595538245307075,50.0,50.0,0.0,20.36,0.002974981125444174
2208,1,0,0,18,0.05,0.0,1.054927213324441,50.0,50.0,0.0,20.36,0.002974981125444174
2209,0,1,0,42,0.05,0.0,0.581374778961524,48.0,52.0,0.0,20.94,0.002974981125444174
2210,1,0,0,18,0.05,0.024430571123957634,0.8237102362844679,50.0,50.0,0.0,21.2,0.003330388832837343
2211,0,1,0,18,0.05,0.0,0.8805712428357866,50.0,50.0,0.0,21.16,0.003330388832837343
2212,1,0,0,8,0.05,0.0,1.0848377905786037,50.0,50.0,0.0,21.16,0.003330388832837343
2213,1,0,0,19,0.05,0.0,0.7303968720576343,50.0,50.0,0.0,21.28,0.003330388832837343
2214,0,1,0,33,0.05,0.0,0.7437971694575202,50.0,50.0,0.0,21.32,0.003330388832837343
2215,0,1,0,14,0.05,0.01700056530535221,1.0052128987652915,50.0,50.0,0.0,21.28,0.00303650563582778
2216,0,1,0,13,0.05,0.0,0.9517514889056866,48.0,52.0,0.0,21.38,0.00303650563582778
2217,0,1,0,24,0.05,0.0,1.1408222236416556,48.0,52.0,0.0,21.24,0.00303650563582778
2218,1,0,0,28,0.05,0.0,0.8395521688461304,50.0,50.0,0.0,21.38,0.00303650563582778
2219,0,1,0,16,0.05,0.0,0.8584323562681675,50.0,50.0,0.0,21.5,0.00303650563582778
2220,1,0,0,24,0.05,0.010834435001015663,0.7303613221103494,50.0,50.0,0.0,21.3,0.0030587290972471236
2221,0,1,0,26,0.05,0.0,0.6853225004673004,48.0,52.0,0.0,21.08,0.0030587290972471236
2222,0,1,0,27,0.05,0.0,0.726457709303269,46.0,54.0,0.0,21.22,0.0030587290972471236
2223,0,1,0,33,0.05,0.0,0.6631155398584181,44.0,56.00000000000001,0.0,21.5,0.0030587290972471236
2224,1,0,0,48,0.05,0.0,0.8356067309988305,44.0,56.00000000000001,0.0,21.7,0.0030587290972471236
2225,0,1,0,28,0.05,0.015325579792261124,0.8452717496289147,44.0,56.00000000000001,0.0,22.02,0.003229697551578283
2226,0,1,0,21,0.05,0.0,0.9110200050331297,42.0,57.99999999999999,0.0,21.92,0.003229697551578283
2227,0,1,0,18,0.05,0.0,0.9622180693679385,42.0,57.99999999999999,0.0,21.68,0.003229697551578283
2228,0,1,0,17,0.05,0.0,1.0277580638726553,40.0,60.0,0.0,21.86,0.003229697551578283
2229,0,1,0,38,0.05,0.0,0.7071365238846959,40.0,60.0,0.0,22.26,0.003229697551578283
2230,0,1,0,13,0.05,0.047081027179956436,0.9874253372351328,38.0,62.0,0.0,22.36,0.0039589060842990876
2231,0,1,0,10,0.05,0.0,1.0352456212043761,36.0,64.0,0.0,22.42,0.0039589060842990876
2232,1,0,0,14,0.05,0.0,1.127873950279676,36.0,64.0,0.0,22.38,0.0039589060842990876
2233,1,0,0,29,0.05,0.0,0.8988271705035505,38.0,62.0,0.0,22.32,0.0039589060842990876
2234,0,1,0,36,0.05,0.0,0.6810156580279855,36.0,64.0,0.0,22.62,0.0039589060842990876
2235,0,1,0,10,0.05,0.007933360524475574,0.9306524425745011,36.0,64.0,0.0,22.58,0.003963668700307608
2236,0,1,0,13,0.05,0.0,1.0472425038997943,36.0,64.0,0.0,22.7,0.003963668700307608
2237,0,1,0,20,0.05,0.0,0.9799776408407423,34.0,66.0,0.0,22.4,0.003963668700307608
2238,0,1,0,5,0.05,0.0,1.1302331686019897,32.0,68.0,0.0,22.26,0.003963668700307608
2239,0,1,0,16,0.05,0.0,1.1217602014541626,32.0,68.0,0.0,21.94,0.003963668700307608
2240,0,1,0,13,0.05,0.026916446164250374,0.9592842956384023,30.0,70.0,0.0,21.28,0.0039303726144135
2241,1,0,0,23,0.05,0.0,0.8967166807916429,32.0,68.0,0.0,21.54,0.0039303726144135
2242,1,0,0,24,0.05,0.0,0.8342679816743602,32.0,68.0,0.0,21.58,0.0039303726144135
2243,0,1,0,18,0.05,0.0,1.088754080235958,32.0,68.0,0.0,21.22,0.0039303726144135
2244,1,0,0,18,0.05,0.0,0.9720048140734434,34.0,66.0,0.0,21.2,0.0039303726144135
2245,0,1,0,14,0.05,0.010082446038722992,0.9835114436490195,32.0,68.0,0.0,20.58,0.0039913574419915675
2246,1,0,0,16,0.05,0.0,1.1413183733820915,32.0,68.0,0.0,20.74,0.0039913574419915675
2247,0,1,0,20,0.05,0.0,0.9123462877775493,32.0,68.0,0.0,20.78,0.0039913574419915675
2248,1,0,0,30,0.05,0.0,0.8942471064370254,34.0,66.0,0.0,21.06,0.0039913574419915675
2249,0,1,0,10,0.05,0.0,0.9993797540664673,34.0,66.0,0.0,20.9,0.0039913574419915675
2250,0,1,0,25,0.05,0.027424052357673645,0.769803352355957,32.0,68.0,0.0,20.86,0.004210457410663366
2251,0,1,0,31,0.05,0.0,0.7407669961452484,32.0,68.0,0.0,21.2,0.004210457410663366
2252,1,0,0,18,0.05,0.0,0.7495190571336185,32.0,68.0,0.0,21.2,0.004210457410663366
2253,1,0,0,17,0.05,0.0,0.8960882797837257,34.0,66.0,0.0,21.14,0.004210457410663366
2254,1,0,0,20,0.05,0.0,0.6930171433422301,36.0,64.0,0.0,21.12,0.004210457410663366
2255,1,0,0,17,0.05,0.005206035915762186,1.1053021725486307,38.0,62.0,0.0,21.06,0.003844690388068557
2256,1,0,0,14,0.05,0.0,0.7683405933471826,38.0,62.0,0.0,20.86,0.003844690388068557
2257,0,1,0,22,0.05,0.0,0.7121493288061835,38.0,62.0,0.0,20.94,0.003844690388068557
2258,0,1,0,19,0.05,0.0,0.6330681066546175,36.0,64.0,0.0,20.96,0.003844690388068557
2259,0,1,0,12,0.05,0.0,0.8698757290840149,36.0,64.0,0.0,20.36,0.003844690388068557
2260,1,0,0,28,0.05,0.03216774761676788,0.8799714622674165,36.0,64.0,0.0,20.56,0.0039994339179247615
2261,0,1,0,10,0.05,0.0,1.043114334344864,36.0,64.0,0.0,20.4,0.0039994339179247615
2262,0,1,0,17,0.05,0.0,0.9592568334192038,34.0,66.0,0.0,20.58,0.0039994339179247615
2263,1,0,0,13,0.05,0.0,0.762700216128276,34.0,66.0,0.0,20.46,0.0039994339179247615
2264,0,1,0,21,0.05,0.0,1.0368727257377224,34.0,66.0,0.0,20.22,0.0039994339179247615
2265,1,0,0,11,0.05,0.030007610097527504,0.9883063912391663,36.0,64.0,0.0,20.16,0.0042595748137682675
2266,1,0,0,14,0.05,0.0,1.0041037585054124,38.0,62.0,0.0,20.18,0.0042595748137682675
2267,0,1,0,12,0.05,0.0,1.0602133382450452,38.0,62.0,0.0,19.94,0.0042595748137682675
2268,1,0,0,14,0.05,0.0,0.8405569994023868,38.0,62.0,0.0,19.66,0.0042595748137682675
2269,0,1,0,18,0.05,0.0,0.9775859554608662,38.0,62.0,0.0,19.7,0.0042595748137682675
2270,0,1,0,17,0.05,0.021602090448141098,0.9186161335776833,36.0,64.0,0.0,19.56,0.004474927922710776
2271,1,0,0,37,0.05,0.0,0.8487898544831709,38.0,62.0,0.0,19.78,0.004474927922710776
2272,1,0,0,36,0.05,0.0,0.6087241349475724,40.0,60.0,0.0,19.96,0.004474927922710776
2273,0,1,0,10,0.05,0.0,1.0459276735782623,40.0,60.0,0.0,19.5,0.004474927922710776
2274,1,0,0,36,0.05,0.0,0.6639345653595463,40.0,60.0,0.0,19.26,0.004474927922710776
2275,0,1,0,12,0.05,0.00528354337438941,0.5912901000543074,40.0,60.0,0.0,18.94,0.004274087194353342
2276,1,0,0,30,0.05,0.0,0.8452218234539032,42.0,57.99999999999999,0.0,19.12,0.004274087194353342
2277,0,1,0,10,0.05,0.0,1.2458100616931915,42.0,57.99999999999999,0.0,18.96,0.004274087194353342
2278,0,1,0,11,0.05,0.0,0.9050235629081727,42.0,57.99999999999999,0.0,18.84,0.004274087194353342
2279,0,1,0,18,0.05,0.0,0.7762405922015508,42.0,57.99999999999999,0.0,18.44,0.004274087194353342
2280,0,1,0,38,0.05,0.012648514471948147,0.8407744765281677,42.0,57.99999999999999,0.0,18.94,0.0035854369401931764
2281,0,1,0,20,0.05,0.0,1.0426726372618424,42.0,57.99999999999999,0.0,19.14,0.0035854369401931764
2282,1,0,0,22,0.05,0.0,0.97756396911361,42.0,57.99999999999999,0.0,19.3,0.0035854369401931764
2283,1,0,0,15,0.05,0.0,0.9853819211324056,42.0,57.99999999999999,0.0,19.02,0.0035854369401931764
2284,1,0,0,34,0.05,0.0,0.9494947122805046,44.0,56.00000000000001,0.0,18.98,0.0035854369401931764
2285,0,1,0,18,0.05,0.012349966913461685,0.9176512526141273,44.0,56.00000000000001,0.0,19.14,0.0036737690679728985
2286,1,0,0,20,0.05,0.0,0.9040411919355392,46.0,54.0,0.0,19.28,0.0036737690679728985
2287,0,1,0,14,0.05,0.0,0.9182130162205014,46.0,54.0,0.0,19.16,0.0036737690679728985
2288,0,1,0,7,0.05,0.0,0.9908199565751212,46.0,54.0,0.0,19.2,0.0036737690679728985
2289,1,0,0,37,0.05,0.0,0.7488221269514825,48.0,52.0,0.0,19.62,0.0036737690679728985
2290,1,0,0,20,0.05,0.02728586457669735,0.8327447190880776,50.0,50.0,0.0,19.76,0.003681157436221838
2291,0,1,0,28,0.05,0.0,0.6858086376278488,48.0,52.0,0.0,19.86,0.003681157436221838
2292,0,1,0,21,0.05,0.0,0.773507859557867,46.0,54.0,0.0,19.8,0.003681157436221838
2293,1,0,0,15,0.05,0.0,0.9397534728050232,48.0,52.0,0.0,19.74,0.003681157436221838
2294,1,0,0,16,0.05,0.0,0.9075880825519562,48.0,52.0,0.0,19.7,0.003681157436221838
2295,1,0,0,9,0.05,0.01338388491421938,0.9305837750434875,50.0,50.0,0.0,19.6,0.003747186213731766
2296,0,1,0,17,0.05,0.0,0.8620847702026367,48.0,52.0,0.0,19.62,0.003747186213731766
2297,0,1,0,14,0.05,0.0,0.9158544284956796,48.0,52.0,0.0,19.5,0.003747186213731766
2298,1,0,0,16,0.05,0.0,0.8881007507443428,48.0,52.0,0.0,19.22,0.003747186213731766
2299,0,1,0,29,0.05,0.0,0.5607665543045316,48.0,52.0,0.0,19.6,0.003747186213731766
2300,0,1,0,21,0.05,0.00804686639457941,0.9449234637949202,48.0,52.0,0.0,19.52,0.003359642494469881
2301,0,1,0,47,0.05,0.0,0.770786271147106,48.0,52.0,0.0,19.84,0.003359642494469881
2302,1,0,0,18,0.05,0.0,0.8459771815687418,48.0,52.0,0.0,19.84,0.003359642494469881
2303,0,1,0,17,0.05,0.0,1.0440675090341007,46.0,54.0,0.0,19.84,0.003359642494469881
2304,0,1,0,11,0.05,0.0,0.8012254779989069,44.0,56.00000000000001,0.0,19.66,0.003359642494469881
2305,1,0,0,35,0.05,0.007226991932839155,0.844797835630529,44.0,56.00000000000001,0.0,20.02,0.0034000616148114203
