episode,p1_wins,p2_wins,draws,avg_game_length,epsilon,loss,q_value_mean,rolling_p1_wr,rolling_p2_wr,rolling_draw_wr,rolling_game_length,rolling_loss
1110,1,0,0,41,0.05,0.0021255905739963055,0.1520400982350111,38.0,62.0,0.0,22.88,0.002015444807475433
1111,1,0,0,23,0.05,0.0,0.09453476752553668,40.0,60.0,0.0,23.06,0.002015444807475433
1112,1,0,0,25,0.05,0.0,0.13728537350893022,42.0,57.99999999999999,0.0,23.16,0.002015444807475433
1113,1,0,0,17,0.05,0.0,0.154710620145003,42.0,57.99999999999999,0.0,23.08,0.002015444807475433
1114,0,1,0,33,0.05,0.0,0.13917812873278895,42.0,57.99999999999999,0.0,23.56,0.002015444807475433
1115,1,0,0,25,0.05,0.0,0.08204086422920227,44.0,56.00000000000001,0.0,23.78,0.002015444807475433
1116,1,0,0,14,0.05,0.0,0.05109798163175583,46.0,54.0,0.0,23.84,0.002015444807475433
1117,1,0,0,30,0.05,0.0,0.13045272924776735,48.0,52.0,0.0,24.1,0.002015444807475433
1118,1,0,0,30,0.05,0.0,0.12344807861693974,50.0,50.0,0.0,24.44,0.002015444807475433
1119,0,1,0,22,0.05,0.0,0.11409135247496041,50.0,50.0,0.0,24.02,0.002015444807475433
1120,0,1,0,20,0.05,0.02795426920056343,0.13030020088741653,50.0,50.0,0.0,24.06,0.0006918756139930337
1121,0,1,0,26,0.05,0.0,0.08168637022996943,50.0,50.0,0.0,24.2,0.0006918756139930337
1122,1,0,0,10,0.05,0.0,0.1008665107190609,52.0,48.0,0.0,24.06,0.0006918756139930337
1123,1,0,0,11,0.05,0.0,0.10174020650711926,54.0,46.0,0.0,23.7,0.0006918756139930337
1124,0,1,0,39,0.05,0.0,0.1131764316075557,52.0,48.0,0.0,24.08,0.0006918756139930337
1125,1,0,0,15,0.05,0.0,0.1708454926099096,54.0,46.0,0.0,24.06,0.0006918756139930337
1126,0,1,0,17,0.05,0.0,0.1620147834221522,54.0,46.0,0.0,23.98,0.0006918756139930337
1127,0,1,0,14,0.05,0.0,0.07974458175400893,52.0,48.0,0.0,23.76,0.0006918756139930337
1128,1,0,0,14,0.05,0.0,0.12648591239537513,54.0,46.0,0.0,23.76,0.0006918756139930337
1129,1,0,0,41,0.05,0.0,0.08250833191984408,56.00000000000001,44.0,0.0,24.28,0.0006918756139930337
1130,0,1,0,35,0.05,0.05795697122812271,0.09699529316276312,56.00000000000001,44.0,0.0,24.76,0.0017917065077926965
1131,0,1,0,22,0.05,0.0,0.15258306477751052,54.0,46.0,0.0,24.66,0.0017917065077926965
1132,1,0,0,12,0.05,0.0,0.07724700681865215,56.00000000000001,44.0,0.0,24.6,0.0017917065077926965
1133,1,0,0,13,0.05,0.0,0.06666447936246793,57.99999999999999,42.0,0.0,24.54,0.0017917065077926965
1134,0,1,0,22,0.05,0.0,0.1727659517810458,57.99999999999999,42.0,0.0,24.12,0.0017917065077926965
1135,1,0,0,23,0.05,0.0,0.11610735013433125,60.0,40.0,0.0,24.12,0.0017917065077926965
1136,0,1,0,21,0.05,0.0,0.11890843715518713,57.99999999999999,42.0,0.0,23.9,0.0017917065077926965
1137,1,0,0,20,0.05,0.0,0.12729218146867222,57.99999999999999,42.0,0.0,23.68,0.0017917065077926965
1138,1,0,0,16,0.05,0.0,0.08162831465403239,60.0,40.0,0.0,23.56,0.0017917065077926965
1139,1,0,0,29,0.05,0.0,0.06128652843421903,62.0,38.0,0.0,23.94,0.0017917065077926965
1140,1,0,0,8,0.05,0.08533775061368942,0.13907226640731096,62.0,38.0,0.0,23.5,0.0034858735126908867
1141,1,0,0,14,0.05,0.0,0.17757441795298032,64.0,36.0,0.0,23.48,0.0034858735126908867
1142,0,1,0,11,0.05,0.0,0.07145959342067892,62.0,38.0,0.0,23.44,0.0034858735126908867
1143,0,1,0,7,0.05,0.0,0.09332525233427684,60.0,40.0,0.0,23.16,0.0034858735126908867
1144,1,0,0,18,0.05,0.0,0.16347412309712833,62.0,38.0,0.0,22.48,0.0034858735126908867
1145,1,0,0,41,0.05,0.0,0.11966138103833565,62.0,38.0,0.0,22.96,0.0034858735126908867
1146,0,1,0,27,0.05,0.0,0.13299526360172492,62.0,38.0,0.0,22.88,0.0034858735126908867
1147,0,1,0,26,0.05,0.0,0.07466664895415306,60.0,40.0,0.0,22.8,0.0034858735126908867
1148,1,0,0,36,0.05,0.0,0.05616902581909124,62.0,38.0,0.0,23.34,0.0034858735126908867
1149,1,0,0,13,0.05,0.0,0.18057002499699593,64.0,36.0,0.0,23.04,0.0034858735126908867
1150,0,1,0,37,0.05,0.04811759293079376,0.08548141555751071,62.0,38.0,0.0,22.86,0.004429843490943313
1151,1,0,0,13,0.05,0.0,0.12685070864178918,62.0,38.0,0.0,22.6,0.004429843490943313
1152,0,1,0,18,0.05,0.0,0.15482402680551305,60.0,40.0,0.0,22.44,0.004429843490943313
1153,1,0,0,37,0.05,0.0,0.10185172745297032,62.0,38.0,0.0,22.38,0.004429843490943313
1154,1,0,0,30,0.05,0.0,0.11318927506605785,62.0,38.0,0.0,22.42,0.004429843490943313
1155,0,1,0,16,0.05,0.0,0.09943961258977652,62.0,38.0,0.0,22.5,0.004429843490943313
1156,0,1,0,17,0.05,0.0,0.08256850461475551,60.0,40.0,0.0,22.34,0.004429843490943313
1157,1,0,0,19,0.05,0.0,0.06426479895081785,62.0,38.0,0.0,22.28,0.004429843490943313
1158,0,1,0,21,0.05,0.0,0.1339250256617864,60.0,40.0,0.0,22.2,0.004429843490943313
1159,1,0,0,23,0.05,0.0,0.11411705192016519,60.0,40.0,0.0,22.24,0.004429843490943313
1160,0,1,0,29,0.05,0.020491724833846092,0.1305929203159534,57.99999999999999,42.0,0.0,22.0,0.004797166176140308
1161,1,0,0,22,0.05,0.0,0.2044642373919487,57.99999999999999,42.0,0.0,21.98,0.004797166176140308
1162,0,1,0,17,0.05,0.0,0.13835356209207983,56.00000000000001,44.0,0.0,21.82,0.004797166176140308
1163,1,0,0,19,0.05,0.0,0.13524513848518072,56.00000000000001,44.0,0.0,21.86,0.004797166176140308
1164,1,0,0,24,0.05,0.0,0.1991383384751237,57.99999999999999,42.0,0.0,21.68,0.004797166176140308
1165,0,1,0,22,0.05,0.0,0.20707215443253518,56.00000000000001,44.0,0.0,21.62,0.004797166176140308
1166,0,1,0,32,0.05,0.0,0.06587966519498056,54.0,46.0,0.0,21.98,0.004797166176140308
1167,0,1,0,18,0.05,0.0,0.14281532606657812,52.0,48.0,0.0,21.74,0.004797166176140308
1168,0,1,0,16,0.05,0.0,0.1419516815803945,50.0,50.0,0.0,21.46,0.004797166176140308
1169,1,0,0,13,0.05,0.0,0.1082351381580035,52.0,48.0,0.0,21.28,0.004797166176140308
1170,1,0,0,12,0.05,0.08276962488889694,0.20920103353758654,54.0,46.0,0.0,21.12,0.005893473289906978
1171,0,1,0,37,0.05,0.0,0.051875847152301244,54.0,46.0,0.0,21.34,0.005893473289906978
1172,1,0,0,25,0.05,0.0,0.22650772829850516,54.0,46.0,0.0,21.64,0.005893473289906978
1173,0,1,0,32,0.05,0.0,0.18165860252995644,52.0,48.0,0.0,22.06,0.005893473289906978
1174,0,1,0,21,0.05,0.0,0.06829169690608979,52.0,48.0,0.0,21.7,0.005893473289906978
1175,0,1,0,24,0.05,0.0,0.13874623427788416,50.0,50.0,0.0,21.88,0.005893473289906978
1176,1,0,0,28,0.05,0.0,0.11042919644603023,52.0,48.0,0.0,22.1,0.005893473289906978
1177,0,1,0,37,0.05,0.0,0.18185379334858487,52.0,48.0,0.0,22.56,0.005893473289906978
1178,1,0,0,32,0.05,0.0,0.08098517010609309,52.0,48.0,0.0,22.92,0.005893473289906978
1179,1,0,0,27,0.05,0.0,0.10705888705948989,52.0,48.0,0.0,22.64,0.005893473289906978
1180,0,1,0,22,0.05,0.11598905920982361,0.15757732431996951,52.0,48.0,0.0,22.38,0.007054115049540997
1181,1,0,0,23,0.05,0.0,0.13056056201457977,54.0,46.0,0.0,22.4,0.007054115049540997
1182,0,1,0,19,0.05,0.0,0.1229125208714429,52.0,48.0,0.0,22.54,0.007054115049540997
1183,0,1,0,39,0.05,0.0,0.14776822705479228,50.0,50.0,0.0,23.06,0.007054115049540997
1184,1,0,0,21,0.05,0.0,0.14083664261159443,52.0,48.0,0.0,23.04,0.007054115049540997
1185,0,1,0,14,0.05,0.0,0.15353193134069443,50.0,50.0,0.0,22.86,0.007054115049540997
1186,0,1,0,19,0.05,0.0,0.1597646027803421,50.0,50.0,0.0,22.82,0.007054115049540997
1187,0,1,0,24,0.05,0.0,0.2726246098225767,48.0,52.0,0.0,22.9,0.007054115049540997
1188,1,0,0,28,0.05,0.0,0.27093294573326904,48.0,52.0,0.0,23.14,0.007054115049540997
1189,1,0,0,29,0.05,0.0,0.14581956177949906,48.0,52.0,0.0,23.14,0.007054115049540997
1190,0,1,0,13,0.05,0.002347943838685751,0.12236248295415532,46.0,54.0,0.0,23.24,0.005394318914040923
1191,1,0,0,30,0.05,0.0,0.22069512406984965,46.0,54.0,0.0,23.56,0.005394318914040923
1192,1,0,0,8,0.05,0.0,0.16245106288364955,48.0,52.0,0.0,23.5,0.005394318914040923
1193,0,1,0,19,0.05,0.0,0.14343767737348875,48.0,52.0,0.0,23.74,0.005394318914040923
1194,1,0,0,33,0.05,0.0,0.1924664822872728,48.0,52.0,0.0,24.04,0.005394318914040923
1195,0,1,0,21,0.05,0.0,0.1869329884648323,46.0,54.0,0.0,23.64,0.005394318914040923
1196,0,1,0,5,0.05,0.0,0.14978064745664596,46.0,54.0,0.0,23.2,0.005394318914040923
1197,0,1,0,13,0.05,0.0,0.13413893889922363,46.0,54.0,0.0,22.94,0.005394318914040923
1198,0,1,0,25,0.05,0.0,0.16874047660309335,44.0,56.00000000000001,0.0,22.72,0.005394318914040923
1199,0,1,0,22,0.05,0.0,0.1671067461371422,42.0,57.99999999999999,0.0,22.9,0.005394318914040923
1200,1,0,0,18,0.05,0.039356086403131485,0.16446811416082913,44.0,56.00000000000001,0.0,22.52,0.005219088783487678
1201,0,1,0,16,0.05,0.0,0.11014088476076722,42.0,57.99999999999999,0.0,22.58,0.005219088783487678
1202,0,1,0,11,0.05,0.0,0.10315229147672653,42.0,57.99999999999999,0.0,22.44,0.005219088783487678
1203,1,0,0,21,0.05,0.0,0.12224887423217297,42.0,57.99999999999999,0.0,22.12,0.005219088783487678
1204,0,1,0,20,0.05,0.0,0.08413170101611238,40.0,60.0,0.0,21.92,0.005219088783487678
1205,1,0,0,29,0.05,0.0,0.221443936780647,42.0,57.99999999999999,0.0,22.18,0.005219088783487678
1206,1,0,0,8,0.05,0.0,0.15427055103438242,44.0,56.00000000000001,0.0,22.0,0.005219088783487678
1207,0,1,0,29,0.05,0.0,0.1461464688181877,42.0,57.99999999999999,0.0,22.2,0.005219088783487678
1208,0,1,0,42,0.05,0.0,0.13949047793683253,42.0,57.99999999999999,0.0,22.62,0.005219088783487678
1209,0,1,0,16,0.05,0.0,0.2274382384493947,40.0,60.0,0.0,22.48,0.005219088783487678
1210,0,1,0,23,0.05,0.045693401247262955,0.2031697959385135,40.0,60.0,0.0,22.36,0.005723122311756015
1211,0,1,0,33,0.05,0.0,0.20763282428185145,38.0,62.0,0.0,22.58,0.005723122311756015
1212,0,1,0,21,0.05,0.0,0.07354174610227346,38.0,62.0,0.0,22.66,0.005723122311756015
1213,0,1,0,41,0.05,0.0,0.20313137955963612,36.0,64.0,0.0,23.1,0.005723122311756015
1214,1,0,0,13,0.05,0.0,0.23298275470733643,36.0,64.0,0.0,22.88,0.005723122311756015
1215,1,0,0,23,0.05,0.0,0.15303383119728253,38.0,62.0,0.0,22.9,0.005723122311756015
1216,1,0,0,20,0.05,0.0,0.1982845224440098,40.0,60.0,0.0,22.66,0.005723122311756015
1217,1,0,0,19,0.05,0.0,0.14521667478900208,42.0,57.99999999999999,0.0,22.68,0.005723122311756015
1218,1,0,0,24,0.05,0.0,0.18108266095320383,44.0,56.00000000000001,0.0,22.84,0.005723122311756015
1219,0,1,0,10,0.05,0.0,0.14359789863228797,42.0,57.99999999999999,0.0,22.78,0.005723122311756015
1220,1,0,0,20,0.05,0.022907039150595665,0.12254513220654593,42.0,57.99999999999999,0.0,22.94,0.004525870596989989
1221,0,1,0,18,0.05,0.0,0.17631099504583023,42.0,57.99999999999999,0.0,22.56,0.004525870596989989
1222,0,1,0,18,0.05,0.0,0.1639884039759636,40.0,60.0,0.0,22.42,0.004525870596989989
1223,0,1,0,8,0.05,0.0,0.17235211389405386,40.0,60.0,0.0,21.94,0.004525870596989989
1224,1,0,0,20,0.05,0.0,0.2354111412638112,42.0,57.99999999999999,0.0,21.92,0.004525870596989989
1225,1,0,0,45,0.05,0.0,0.19483994676007166,44.0,56.00000000000001,0.0,22.34,0.004525870596989989
1226,0,1,0,9,0.05,0.0,0.18661111262109545,42.0,57.99999999999999,0.0,21.96,0.004525870596989989
1227,0,1,0,16,0.05,0.0,0.2432558871805668,42.0,57.99999999999999,0.0,21.54,0.004525870596989989
1228,1,0,0,18,0.05,0.0,0.22605369902319378,42.0,57.99999999999999,0.0,21.26,0.004525870596989989
1229,0,1,0,19,0.05,0.0,0.21255336039596134,40.0,60.0,0.0,21.1,0.004525870596989989
1230,1,0,0,21,0.05,0.0799872949719429,0.23513965521539962,42.0,57.99999999999999,0.0,21.08,0.003805835312232375
1231,0,1,0,40,0.05,0.0,0.20698161384998223,40.0,60.0,0.0,21.42,0.003805835312232375
1232,0,1,0,21,0.05,0.0,0.18919055399141813,40.0,60.0,0.0,21.46,0.003805835312232375
1233,1,0,0,16,0.05,0.0,0.163765880279243,42.0,57.99999999999999,0.0,21.0,0.003805835312232375
1234,0,1,0,13,0.05,0.0,0.11146724224090576,40.0,60.0,0.0,20.84,0.003805835312232375
1235,0,1,0,31,0.05,0.0,0.11793459260037967,40.0,60.0,0.0,21.18,0.003805835312232375
1236,0,1,0,14,0.05,0.0,0.12282340441431318,40.0,60.0,0.0,21.08,0.003805835312232375
1237,0,1,0,20,0.05,0.0,0.12744301792822385,40.0,60.0,0.0,21.0,0.003805835312232375
1238,0,1,0,5,0.05,0.0,0.22747848629951478,38.0,62.0,0.0,20.54,0.003805835312232375
1239,1,0,0,12,0.05,0.0,0.2170335352420807,38.0,62.0,0.0,20.2,0.003805835312232375
1240,1,0,0,21,0.05,0.015236764214932919,0.19512411242439634,40.0,60.0,0.0,20.36,0.004063611719757319
1241,1,0,0,15,0.05,0.0,0.11184035986661911,40.0,60.0,0.0,20.06,0.004063611719757319
1242,1,0,0,23,0.05,0.0,0.3058212647835414,40.0,60.0,0.0,20.36,0.004063611719757319
1243,1,0,0,22,0.05,0.0,0.18282931558787824,42.0,57.99999999999999,0.0,20.42,0.004063611719757319
1244,0,1,0,28,0.05,0.0,0.14303928289724432,40.0,60.0,0.0,20.32,0.004063611719757319
1245,0,1,0,17,0.05,0.0,0.15914130868280635,40.0,60.0,0.0,20.24,0.004063611719757319
1246,1,0,0,20,0.05,0.0,0.15381147790896266,42.0,57.99999999999999,0.0,20.54,0.004063611719757319
1247,1,0,0,25,0.05,0.0,0.1259591870981714,44.0,56.00000000000001,0.0,20.78,0.004063611719757319
1248,0,1,0,5,0.05,0.0,0.2233106166124344,44.0,56.00000000000001,0.0,20.38,0.004063611719757319
1249,0,1,0,10,0.05,0.0,0.2241346225142479,44.0,56.00000000000001,0.0,20.14,0.004063611719757319
1250,1,0,0,8,0.05,0.0029771316330879927,0.19911625236272812,44.0,56.00000000000001,0.0,19.94,0.0033360326243564485
1251,0,1,0,17,0.05,0.0,0.10961609100922942,44.0,56.00000000000001,0.0,19.96,0.0033360326243564485
1252,0,1,0,21,0.05,0.0,0.18287125714123248,44.0,56.00000000000001,0.0,20.16,0.0033360326243564485
1253,0,1,0,31,0.05,0.0,0.2754386728008588,42.0,57.99999999999999,0.0,20.36,0.0033360326243564485
1254,0,1,0,5,0.05,0.0,0.25518341958522794,42.0,57.99999999999999,0.0,20.06,0.0033360326243564485
1255,0,1,0,15,0.05,0.0,0.1386145308613777,40.0,60.0,0.0,19.78,0.0033360326243564485
1256,0,1,0,17,0.05,0.0,0.10760300373658538,38.0,62.0,0.0,19.96,0.0033360326243564485
1257,1,0,0,29,0.05,0.0,0.3183637714156738,40.0,60.0,0.0,19.96,0.0033360326243564485
1258,1,0,0,26,0.05,0.0,0.15592441925158104,42.0,57.99999999999999,0.0,19.64,0.0033360326243564485
1259,1,0,0,16,0.05,0.0,0.20798674545117787,44.0,56.00000000000001,0.0,19.64,0.0033360326243564485
1260,0,1,0,9,0.05,0.012369263917207718,0.20086138943831125,44.0,56.00000000000001,0.0,19.36,0.002669549877755344
1261,0,1,0,16,0.05,0.0,0.13586647542459623,44.0,56.00000000000001,0.0,19.02,0.002669549877755344
1262,1,0,0,32,0.05,0.0,0.16728175551660598,46.0,54.0,0.0,19.24,0.002669549877755344
1263,0,1,0,12,0.05,0.0,0.19877723728617033,46.0,54.0,0.0,18.66,0.002669549877755344
1264,0,1,0,17,0.05,0.0,0.15693183802068233,44.0,56.00000000000001,0.0,18.74,0.002669549877755344
1265,1,0,0,17,0.05,0.0,0.16354567743837833,44.0,56.00000000000001,0.0,18.62,0.002669549877755344
1266,0,1,0,15,0.05,0.0,0.09605069564921516,42.0,57.99999999999999,0.0,18.52,0.002669549877755344
1267,1,0,0,28,0.05,0.0,0.15400263197995998,42.0,57.99999999999999,0.0,18.7,0.002669549877755344
1268,1,0,0,34,0.05,0.0,0.11834491835907102,42.0,57.99999999999999,0.0,18.9,0.002669549877755344
1269,0,1,0,48,0.05,0.0,0.21515123125003732,42.0,57.99999999999999,0.0,19.66,0.002669549877755344
1270,1,0,0,24,0.05,0.021430104970932007,0.18138927350873532,42.0,57.99999999999999,0.0,19.74,0.002640011194162071
1271,0,1,0,12,0.05,0.0,0.15057993307709694,42.0,57.99999999999999,0.0,19.62,0.002640011194162071
1272,0,1,0,15,0.05,0.0,0.12200608998537063,42.0,57.99999999999999,0.0,19.56,0.002640011194162071
1273,0,1,0,16,0.05,0.0,0.1373068573884666,42.0,57.99999999999999,0.0,19.72,0.002640011194162071
1274,1,0,0,18,0.05,0.0,0.15456184786227015,42.0,57.99999999999999,0.0,19.68,0.002640011194162071
1275,0,1,0,16,0.05,0.0,0.2471678884966033,40.0,60.0,0.0,19.1,0.002640011194162071
1276,0,1,0,15,0.05,0.0,0.2303646169602871,40.0,60.0,0.0,19.22,0.002640011194162071
1277,1,0,0,21,0.05,0.0,0.22048085331916809,42.0,57.99999999999999,0.0,19.32,0.002640011194162071
1278,1,0,0,14,0.05,0.0,0.21870505007413718,42.0,57.99999999999999,0.0,19.24,0.002640011194162071
1279,0,1,0,16,0.05,0.0,0.1420594621449709,42.0,57.99999999999999,0.0,19.18,0.002640011194162071
1280,0,1,0,30,0.05,0.05349128320813179,0.22711934457565175,40.0,60.0,0.0,19.36,0.0021100909588858486
1281,1,0,0,19,0.05,0.0,0.24646969296430288,42.0,57.99999999999999,0.0,18.94,0.0021100909588858486
1282,1,0,0,8,0.05,0.0,0.233286552131176,44.0,56.00000000000001,0.0,18.68,0.0021100909588858486
1283,1,0,0,22,0.05,0.0,0.12212860658764839,44.0,56.00000000000001,0.0,18.8,0.0021100909588858486
1284,0,1,0,30,0.05,0.0,0.20062287234597737,44.0,56.00000000000001,0.0,19.14,0.0021100909588858486
1285,1,0,0,14,0.05,0.0,0.24298894863862258,46.0,54.0,0.0,18.8,0.0021100909588858486
1286,0,1,0,11,0.05,0.0,0.2450656278265847,46.0,54.0,0.0,18.74,0.0021100909588858486
1287,0,1,0,22,0.05,0.0,0.17187877141294025,46.0,54.0,0.0,18.78,0.0021100909588858486
1288,0,1,0,9,0.05,0.0,0.23009950750403935,46.0,54.0,0.0,18.86,0.0021100909588858486
1289,1,0,0,22,0.05,0.0,0.16024397810300192,46.0,54.0,0.0,19.06,0.0021100909588858486
1290,1,0,0,41,0.05,0.01387972291558981,0.15453626784054855,46.0,54.0,0.0,19.46,0.002082950132898986
1291,0,1,0,27,0.05,0.0,0.18752300918102263,44.0,56.00000000000001,0.0,19.7,0.002082950132898986
1292,0,1,0,11,0.05,0.0,0.14001845940947533,42.0,57.99999999999999,0.0,19.46,0.002082950132898986
1293,1,0,0,27,0.05,0.0,0.20644430547952652,42.0,57.99999999999999,0.0,19.56,0.002082950132898986
1294,0,1,0,19,0.05,0.0,0.19325831118557188,42.0,57.99999999999999,0.0,19.38,0.002082950132898986
1295,1,0,0,24,0.05,0.0,0.0964912277025481,44.0,56.00000000000001,0.0,19.52,0.002082950132898986
1296,1,0,0,20,0.05,0.0,0.12382687404751777,44.0,56.00000000000001,0.0,19.52,0.002082950132898986
1297,1,0,0,27,0.05,0.0,0.29979370133234906,44.0,56.00000000000001,0.0,19.56,0.002082950132898986
1298,1,0,0,18,0.05,0.0,0.1155120548274782,46.0,54.0,0.0,19.82,0.002082950132898986
1299,1,0,0,35,0.05,0.0,0.2755132367213567,48.0,52.0,0.0,20.32,0.002082950132898986
1300,1,0,0,8,0.05,0.003252663416787982,0.13569901564291545,48.0,52.0,0.0,20.32,0.002088460768572986
1301,0,1,0,25,0.05,0.0,0.19539643296351036,48.0,52.0,0.0,20.48,0.002088460768572986
1302,0,1,0,17,0.05,0.0,0.11733340252848233,48.0,52.0,0.0,20.4,0.002088460768572986
1303,0,1,0,19,0.05,0.0,0.11992900114920405,48.0,52.0,0.0,20.16,0.002088460768572986
1304,1,0,0,27,0.05,0.0,0.10669664471693661,50.0,50.0,0.0,20.6,0.002088460768572986
1305,1,0,0,25,0.05,0.0,0.19242826228340468,52.0,48.0,0.0,20.8,0.002088460768572986
1306,0,1,0,19,0.05,0.0,0.1425101769467195,52.0,48.0,0.0,20.84,0.002088460768572986
1307,0,1,0,35,0.05,0.0,0.24450465363840904,50.0,50.0,0.0,20.96,0.002088460768572986
1308,1,0,0,20,0.05,0.0,0.2885044319064994,50.0,50.0,0.0,20.84,0.002088460768572986
1309,0,1,0,26,0.05,0.0,0.1709938859939575,48.0,52.0,0.0,21.04,0.002088460768572986
1310,0,1,0,9,0.05,0.0011247486108914018,0.21785960594813028,48.0,52.0,0.0,21.04,0.00186357046244666
1311,0,1,0,16,0.05,0.0,0.11735654224952062,48.0,52.0,0.0,21.04,0.00186357046244666
1312,1,0,0,28,0.05,0.0,0.21396482404735354,48.0,52.0,0.0,20.96,0.00186357046244666
1313,1,0,0,17,0.05,0.0,0.17639240797828226,50.0,50.0,0.0,21.06,0.00186357046244666
1314,1,0,0,8,0.05,0.0,0.12952747621706553,52.0,48.0,0.0,20.88,0.00186357046244666
1315,0,1,0,37,0.05,0.0,0.15543083715088227,50.0,50.0,0.0,21.28,0.00186357046244666
1316,0,1,0,40,0.05,0.0,0.1693083979189396,50.0,50.0,0.0,21.78,0.00186357046244666
1317,0,1,0,21,0.05,0.0,0.13129344739412008,48.0,52.0,0.0,21.64,0.00186357046244666
1318,1,0,0,22,0.05,0.0,0.22278127677383877,48.0,52.0,0.0,21.4,0.00186357046244666
1319,0,1,0,27,0.05,0.0,0.17000432111896002,48.0,52.0,0.0,20.98,0.00186357046244666
1320,1,0,0,22,0.05,0.01932859793305397,0.20933493003249168,48.0,52.0,0.0,20.94,0.0018215403216890992
1321,1,0,0,22,0.05,0.0,0.1941693120382049,50.0,50.0,0.0,21.14,0.0018215403216890992
1322,1,0,0,22,0.05,0.0,0.278470563746634,52.0,48.0,0.0,21.28,0.0018215403216890992
1323,0,1,0,22,0.05,0.0,0.16098465486651375,52.0,48.0,0.0,21.4,0.0018215403216890992
1324,0,1,0,15,0.05,0.0,0.11055331180493037,50.0,50.0,0.0,21.34,0.0018215403216890992
1325,0,1,0,16,0.05,0.0,0.14536960469558835,50.0,50.0,0.0,21.34,0.0018215403216890992
1326,0,1,0,22,0.05,0.0,0.22968360646204514,50.0,50.0,0.0,21.48,0.0018215403216890992
1327,0,1,0,16,0.05,0.0,0.26242328621447086,48.0,52.0,0.0,21.38,0.0018215403216890992
1328,1,0,0,13,0.05,0.0,0.2809156385751871,48.0,52.0,0.0,21.36,0.0018215403216890992
1329,1,0,0,7,0.05,0.0,0.18519782771666846,50.0,50.0,0.0,21.18,0.0018215403216890992
1330,0,1,0,19,0.05,0.011875081807374954,0.12803469142980045,50.0,50.0,0.0,20.96,0.0009892162936739623
1331,0,1,0,17,0.05,0.0,0.13135809889611075,48.0,52.0,0.0,20.92,0.0009892162936739623
1332,0,1,0,14,0.05,0.0,0.14139318351562208,46.0,54.0,0.0,21.04,0.0009892162936739623
1333,1,0,0,23,0.05,0.0,0.22498772889375687,46.0,54.0,0.0,21.06,0.0009892162936739623
1334,0,1,0,17,0.05,0.0,0.10949480402119019,46.0,54.0,0.0,20.8,0.0009892162936739623
1335,0,1,0,16,0.05,0.0,0.11404121201485395,44.0,56.00000000000001,0.0,20.84,0.0009892162936739623
1336,1,0,0,43,0.05,0.0,0.17668960012850307,46.0,54.0,0.0,21.48,0.0009892162936739623
1337,0,1,0,27,0.05,0.0,0.17069120346396058,46.0,54.0,0.0,21.58,0.0009892162936739623
1338,0,1,0,20,0.05,0.0,0.14827039406487816,46.0,54.0,0.0,21.8,0.0009892162936739623
1339,0,1,0,20,0.05,0.0,0.18891994580626487,44.0,56.00000000000001,0.0,21.76,0.0009892162936739623
1340,0,1,0,18,0.05,0.0007467361283488572,0.18680412453763626,42.0,57.99999999999999,0.0,21.3,0.0007265565579291433
1341,0,1,0,20,0.05,0.0,0.2292323000729084,42.0,57.99999999999999,0.0,21.16,0.0007265565579291433
1342,0,1,0,27,0.05,0.0,0.1383956864476204,42.0,57.99999999999999,0.0,21.48,0.0007265565579291433
1343,0,1,0,24,0.05,0.0,0.22655490785837173,40.0,60.0,0.0,21.42,0.0007265565579291433
1344,1,0,0,6,0.05,0.0,0.14468010639150938,42.0,57.99999999999999,0.0,21.16,0.0007265565579291433
1345,0,1,0,12,0.05,0.0,0.15315044671297073,40.0,60.0,0.0,20.92,0.0007265565579291433
1346,0,1,0,39,0.05,0.0,0.17370966843196323,38.0,62.0,0.0,21.3,0.0007265565579291433
1347,0,1,0,17,0.05,0.0,0.14926752404255025,36.0,64.0,0.0,21.1,0.0007265565579291433
1348,1,0,0,27,0.05,0.0,0.1502856815663668,36.0,64.0,0.0,21.28,0.0007265565579291433
1349,0,1,0,21,0.05,0.0,0.12056614139250346,34.0,66.0,0.0,21.0,0.0007265565579291433
1350,0,1,0,29,0.05,0.000871016236487776,0.2584367594842253,32.0,68.0,0.0,21.42,0.0006789236143231392
1351,1,0,0,21,0.05,0.0,0.22693656172071183,34.0,66.0,0.0,21.34,0.0006789236143231392
1352,1,0,0,13,0.05,0.0,0.256346128307856,36.0,64.0,0.0,21.26,0.0006789236143231392
1353,0,1,0,12,0.05,0.0,0.12968586012721062,36.0,64.0,0.0,21.12,0.0006789236143231392
1354,0,1,0,13,0.05,0.0,0.10533934357491406,34.0,66.0,0.0,20.84,0.0006789236143231392
1355,0,1,0,12,0.05,0.0,0.16050751569370428,32.0,68.0,0.0,20.58,0.0006789236143231392
1356,0,1,0,33,0.05,0.0,0.20536738261580467,32.0,68.0,0.0,20.86,0.0006789236143231392
1357,0,1,0,24,0.05,0.0,0.1962419932951098,32.0,68.0,0.0,20.64,0.0006789236143231392
1358,1,0,0,25,0.05,0.0,0.23890938945114612,32.0,68.0,0.0,20.74,0.0006789236143231392
1359,0,1,0,22,0.05,0.0,0.18403660810806535,32.0,68.0,0.0,20.66,0.0006789236143231392
1360,0,1,0,23,0.05,0.0768718272447586,0.1629318750422934,32.0,68.0,0.0,20.94,0.0021938651870004834
1361,1,0,0,9,0.05,0.0,0.12470830728610356,34.0,66.0,0.0,20.8,0.0021938651870004834
